Fecha;Latitud;Longitud;Precipitacion;A̱o;Mes;P3;P12;SPI-3;SPI-12
1961-01-01;-24.2;-55.4;83.5872344970703;1961;1;;;;
1961-02-01;-24.2;-55.4;174.544586181641;1961;2;;;;
1961-03-01;-24.2;-55.4;257.097473144531;1961;3;515.2292938232423;;1.0449222713462498;
1961-04-01;-24.2;-55.4;77.4871978759766;1961;4;509.1292572021486;;1.843189913239708;
1961-05-01;-24.2;-55.4;140.717437744141;1961;5;475.3021087646486;;2.2622043621205674;
1961-06-01;-24.2;-55.4;27.1305313110352;1961;6;245.3351669311528;;0.4976271787615706;
1961-07-01;-24.2;-55.4;39.1714248657227;1961;7;207.01939392089886;;0.13256648424219136;
1961-08-01;-24.2;-55.4;26.1254692077637;1961;8;92.4274253845216;;-1.904783429067146;
1961-09-01;-24.2;-55.4;41.7528839111328;1961;9;107.0497779846192;;-2.436470690175729;
1961-10-01;-24.2;-55.4;83.6958541870117;1961;10;151.5742073059082;;-2.6444928323206347;
1961-11-01;-24.2;-55.4;198.935852050781;1961;11;324.3845901489255;;-0.8182450119489676;
1961-12-01;-24.2;-55.4;113.241844177246;1961;12;395.87355041503866;1263.487789154053;-0.5177710753888567;-0.3251080410642478
1962-01-01;-24.2;-55.4;155.548843383789;1962;1;467.726539611816;1335.4493980407717;0.048298059008584665;0.021767881144733197
1962-02-01;-24.2;-55.4;105.183959960938;1962;2;373.974647521973;1266.0887718200688;-0.601516365614776;-0.29824176354315085
1962-03-01;-24.2;-55.4;77.2693023681641;1962;3;338.0021057128911;1086.2606010437019;-0.5485919223891492;-1.142146990089181
1962-04-01;-24.2;-55.4;104.75057220459;1962;4;287.2038345336921;1113.5239753723151;-0.4042463441119844;-1.016132116378167
1962-05-01;-24.2;-55.4;14.1958608627319;1962;5;196.21573543548598;987.002398490906;-0.7928945815852761;-1.6305593601370532
1962-06-01;-24.2;-55.4;27.7748413085938;1962;6;146.7212743759157;987.6467084884647;-0.7458908165624089;-1.6525759647892584
1962-07-01;-24.2;-55.4;76.0729446411133;1962;7;118.043646812439;1024.5482282638552;-1.000495752021476;-1.4267533527615723
1962-08-01;-24.2;-55.4;34.2262229919434;1962;8;138.0740089416505;1032.6489820480351;-1.1042109869962393;-1.434934070120546
1962-09-01;-24.2;-55.4;137.164367675781;1962;9;247.46353530883766;1128.060465812683;-0.2486659891606895;-0.9515045510286995
1962-10-01;-24.2;-55.4;84.5705718994141;1962;10;255.9611625671385;1128.9351835250857;-0.939766448393871;-0.9513685461011896
1962-11-01;-24.2;-55.4;164.895401000977;1962;11;386.63034057617205;1094.8947324752817;0.02466265588369938;-1.136890635588597
1962-12-01;-24.2;-55.4;213.890609741211;1962;12;463.356582641602;1195.5434980392465;0.20557793784508646;-0.6554748713223811
1963-01-01;-24.2;-55.4;166.103866577148;1963;1;544.8898773193359;1206.0985212326054;0.6786159313649539;-0.590067231955409
1963-02-01;-24.2;-55.4;253.704223632812;1963;2;633.698699951171;1354.6187849044795;1.3106527672015098;0.10787666661265395
1963-03-01;-24.2;-55.4;76.028923034668;1963;3;495.837013244628;1353.3784055709834;0.890316396888845;0.11239774240647987
1963-04-01;-24.2;-55.4;34.3417816162109;1963;4;364.0749282836909;1282.9696149826043;0.4739106360038751;-0.20307202477445835
1963-05-01;-24.2;-55.4;150.137130737305;1963;5;260.5078353881839;1418.9108848571773;0.08795011300035409;0.40188448810330446
1963-06-01;-24.2;-55.4;59.5178604125977;1963;6;243.99677276611357;1450.6539039611814;0.4832490630976521;0.5270647303123592
1963-07-01;-24.2;-55.4;59.8327789306641;1963;7;269.48777008056675;1434.4137382507322;0.7406769934225684;0.4497728134858814
1963-08-01;-24.2;-55.4;91.2736434936523;1963;8;210.62428283691406;1491.4611587524412;-0.14989397394866846;0.6902139467326301
1963-09-01;-24.2;-55.4;68.5903015136719;1963;9;219.69672393798825;1422.887092590332;-0.5949131191429581;0.3966947731174629
1963-10-01;-24.2;-55.4;111.382263183594;1963;10;271.2462081909182;1449.698783874512;-0.7335302527777666;0.48980641103426464
1963-11-01;-24.2;-55.4;145.4072265625;1963;11;325.37979125976585;1430.210609436035;-0.8039458518580634;0.4230217652183153
1963-12-01;-24.2;-55.4;107.070907592773;1963;12;363.860397338867;1323.390907287597;-0.8902227565858866;-0.04358175249743321
1964-01-01;-24.2;-55.4;133.67887878418;1964;1;386.15701293945295;1290.965919494629;-0.698843214057607;-0.18397574167041558
1964-02-01;-24.2;-55.4;140.88850402832;1964;2;381.638290405273;1178.150199890137;-0.5339944429374487;-0.720949459808877
1964-03-01;-24.2;-55.4;113.665870666504;1964;3;388.23325347900396;1215.7871475219729;-0.04938813663396792;-0.5106544164887722
1964-04-01;-24.2;-55.4;91.4803848266602;1964;4;346.03475952148415;1272.9257507324223;0.2798466833481272;-0.24918205010008773
1964-05-01;-24.2;-55.4;32.2035636901855;1964;5;237.34981918334964;1154.9921836853025;-0.21041098988787146;-0.7798958557137807
1964-06-01;-24.2;-55.4;65.3384017944336;1964;6;189.02235031127924;1160.8127250671384;-0.1591811220807;-0.7698511039449918
1964-07-01;-24.2;-55.4;66.2098388671875;1964;7;163.75180435180653;1167.1897850036619;-0.36500896649897197;-0.7242606534147124
1964-08-01;-24.2;-55.4;154.582122802734;1964;8;286.130363464355;1230.4982643127437;0.6290790357302524;-0.45362620767895173
1964-09-01;-24.2;-55.4;137.733001708984;1964;9;358.52496337890545;1299.6409645080557;0.9217207779927962;-0.14171436959782102
1964-10-01;-24.2;-55.4;118.465400695801;1964;10;410.78052520751896;1306.7241020202628;0.8623165283901173;-0.1230692055595169
1964-11-01;-24.2;-55.4;40.0443115234375;1964;11;296.24271392822243;1201.3611869812003;-1.2355420350260344;-0.6105138713446462
1964-12-01;-24.2;-55.4;94.1344528198242;1964;12;252.64416503906264;1188.4247322082515;-2.391835414410622;-0.6908126279535061
1965-01-01;-24.2;-55.4;142.539794921875;1965;1;276.71855926513666;1197.2856483459466;-1.8939583759814818;-0.6333245914584218
1965-02-01;-24.2;-55.4;242.605209350586;1965;2;479.27945709228516;1299.0023536682124;0.2558597653373056;-0.14510348982375887
1965-03-01;-24.2;-55.4;72.9586181640625;1965;3;458.10362243652344;1258.295101165771;0.5777181019497887;-0.31333912186851226
1965-04-01;-24.2;-55.4;44.4737739562988;1965;4;360.03760147094727;1211.2884902954097;0.4310426693670986;-0.5376304883992328
1965-05-01;-24.2;-55.4;89.303955078125;1965;5;206.73634719848624;1268.3888816833492;-0.6365758455712285;-0.25204983439220596
1965-06-01;-24.2;-55.4;25.5077610015869;1965;6;159.28549003601063;1228.5582408905025;-0.5607597910258478;-0.4488253587007157
1965-07-01;-24.2;-55.4;63.2416534423828;1965;7;178.05336952209464;1225.5900554656978;-0.1916516075835568;-0.4533996327414632
1965-08-01;-24.2;-55.4;94.70556640625;1965;8;183.45498085021964;1165.7134990692136;-0.47611308145504755;-0.7623751007858384
1965-09-01;-24.2;-55.4;95.0232238769531;1965;9;252.97044372558585;1123.0037212371828;-0.18315569997504172;-0.9765932190617541
1965-10-01;-24.2;-55.4;121.79190826416;1965;10;311.52069854736305;1126.3302288055418;-0.22541034027956636;-0.9641378904794363
1965-11-01;-24.2;-55.4;126.852081298828;1965;11;343.66721343994107;1213.1379985809322;-0.5462967052096271;-0.5542503725198186
1965-12-01;-24.2;-55.4;131.731231689453;1965;12;380.37522125244095;1250.734777450561;-0.695434181593633;-0.38619158984239593
1966-01-01;-24.2;-55.4;103.786285400391;1966;1;362.369598388672;1211.9812679290771;-0.9366321623826378;-0.5613104028127922
1966-02-01;-24.2;-55.4;185.30549621582;1966;2;420.82301330566395;1154.681554794311;-0.2023569535069512;-0.8373319418162398
1966-03-01;-24.2;-55.4;102.400001525879;1966;3;391.49178314208996;1184.1229381561277;-0.018540659413379817;-0.6606687897081618
1966-04-01;-24.2;-55.4;90.0557022094727;1966;4;377.76119995117165;1229.7048664093015;0.6169352632356205;-0.4504338958261743
1966-05-01;-24.2;-55.4;30.860969543457;1966;5;223.31667327880865;1171.2618808746336;-0.4008445839644406;-0.7020803740186263
1966-06-01;-24.2;-55.4;15.143627166748;1966;6;136.06029891967765;1160.8977470397947;-0.9117363310440422;-0.7694403993326348
1966-07-01;-24.2;-55.4;32.3813285827637;1966;7;78.38592529296864;1130.0374221801756;-1.712707276184492;-0.9013623730765274
1966-08-01;-24.2;-55.4;38.6931991577148;1966;8;86.21815490722645;1074.0250549316402;-2.0343974477313758;-1.2198051246504447
1966-09-01;-24.2;-55.4;49.1999282836914;1966;9;120.27445602416985;1028.2017593383785;-2.163965267323929;-1.4618269901563736
1966-10-01;-24.2;-55.4;121.465408325195;1966;10;209.35853576660114;1027.8752593994136;-1.6259414782827513;-1.4622029741508513
1966-11-01;-24.2;-55.4;172.757034301758;1966;11;343.42237091064436;1073.7802124023438;-0.5496843900757198;-1.2453583520112497
1966-12-01;-24.2;-55.4;197.824798583984;1966;12;492.04724121093693;1139.8737792968745;0.49182330205723995;-0.9357111205631059
1967-01-01;-24.2;-55.4;105.195755004883;1967;1;475.777587890625;1141.2832489013665;0.11715199639887879;-0.9133488691688408
1967-02-01;-24.2;-55.4;93.6313934326172;1967;2;396.65194702148415;1049.6091461181638;-0.40432800311453987;-1.378983379687466
1967-03-01;-24.2;-55.4;37.2700119018555;1967;3;236.09716033935564;984.4791564941404;-1.7432474036603351;-1.6752444252757874
1967-04-01;-24.2;-55.4;100.780242919922;1967;4;231.68164825439464;995.2036972045896;-1.1431415681205344;-1.634979594907746
1967-05-01;-24.2;-55.4;32.8622589111328;1967;5;170.91251373291024;997.2049865722655;-1.1939206313261392;-1.5761973337844597
1967-06-01;-24.2;-55.4;34.439624786377;1967;6;168.08212661743175;1016.5009841918944;-0.4370123730143781;-1.4985500810886367
1967-07-01;-24.2;-55.4;13.9617118835449;1967;7;81.26359558105464;998.0813674926757;-1.653275058379563;-1.5643062325608612
1967-08-01;-24.2;-55.4;118.371978759766;1967;8;166.77331542968784;1077.7601470947268;-0.6930470404578152;-1.2006641904063406
1967-09-01;-24.2;-55.4;70.6391754150391;1967;9;202.97286605834995;1099.1993942260744;-0.8180476006049483;-1.095735527703268
1967-10-01;-24.2;-55.4;154.531799316406;1967;10;343.54295349121105;1132.2657852172856;0.1478898130735372;-0.9350711271631174
1967-11-01;-24.2;-55.4;130.710250854492;1967;11;355.88122558593705;1090.2190017700195;-0.37932391532150905;-1.1607871976325672
1967-12-01;-24.2;-55.4;100.763275146484;1967;12;386.0053253173819;993.1574783325195;-0.6303385072265425;-1.7216762254406839
1968-01-01;-24.2;-55.4;112.03539276123;1968;1;343.50891876220595;999.9971160888665;-1.1328496811007756;-1.6638085561120788
1968-02-01;-24.2;-55.4;65.724723815918;1968;2;278.52339172363196;972.0904464721674;-1.5350361767578602;-1.8027365392488242
1968-03-01;-24.2;-55.4;84.445930480957;1968;3;262.20604705810496;1019.2663650512687;-1.4077389052210065;-1.488985786082364
1968-04-01;-24.2;-55.4;94.9051742553711;1968;4;245.07582855224604;1013.3912963867178;-0.9546887265224838;-1.5367068692238985
1968-05-01;-24.2;-55.4;121.074394226074;1968;5;300.42549896240206;1101.603431701659;0.563209816412247;-1.0405700242985287
1968-06-01;-24.2;-55.4;25.9855098724365;1968;6;241.96507835388152;1093.1493167877186;0.4613232374574015;-1.1033689255400305
1968-07-01;-24.2;-55.4;52.9066505432129;1968;7;199.96655464172335;1132.0942554473866;0.0565780454943443;-0.891455615013057
1968-08-01;-24.2;-55.4;98.0048522949219;1968;8;176.89701271057123;1111.7271289825426;-0.5597181808466066;-1.0286279246821366
1968-09-01;-24.2;-55.4;48.7484436035156;1968;9;199.65994644165033;1089.8363971710191;-0.8637283802826365;-1.1430771653205754
1968-10-01;-24.2;-55.4;163.782501220703;1968;10;310.53579711914045;1099.087099075316;-0.23729099230996895;-1.0988963021810765
1968-11-01;-24.2;-55.4;98.1118240356445;1968;11;310.64276885986305;1066.4886722564686;-1.0188010053742504;-1.2831521440579896
1968-12-01;-24.2;-55.4;94.0598602294922;1968;12;355.9541854858397;1059.7852573394769;-0.9856023488701501;-1.355596538862569
1969-01-01;-24.2;-55.4;193.335357666016;1969;1;385.5070419311526;1141.0852222442627;-0.705206402701148;-0.9143553273175699
1969-02-01;-24.2;-55.4;100.338241577148;1969;2;387.73345947265614;1175.6987400054927;-0.48094445461076124;-0.7330328597661564
1969-03-01;-24.2;-55.4;87.0437698364258;1969;3;380.71736907958973;1178.2965793609615;-0.12120519623313164;-0.6885653965094473
1969-04-01;-24.2;-55.4;62.1686782836914;1969;4;249.55068969726514;1145.5600833892818;-0.8933018805094378;-0.8563159164339396
1969-05-01;-24.2;-55.4;25.800651550293;1969;5;175.01309967041013;1050.2863407135007;-1.1262771931563638;-1.2993273620068049
1969-06-01;-24.2;-55.4;34.6427383422852;1969;6;122.61206817626955;1058.9435691833496;-1.1343242424797255;-1.2773175555135068
1969-07-01;-24.2;-55.4;65.6259765625;1969;7;126.06936645507815;1071.6628952026367;-0.8778687545884036;-1.187765620788951
1969-08-01;-24.2;-55.4;198.130065917969;1969;8;298.39878082275413;1171.7881088256836;0.7422661169135708;-0.7329412118092863
1969-09-01;-24.2;-55.4;95.0548477172852;1969;9;358.81089019775413;1218.0945129394531;0.9243999947492457;-0.5169926127742289
1969-10-01;-24.2;-55.4;67.3312835693359;1969;10;360.51619720459007;1121.6432952880862;0.33640127718708374;-0.9871634052154913
1969-11-01;-24.2;-55.4;316.437591552734;1969;11;478.823722839355;1339.9690628051758;1.1205789620102813;0.02967985718894698
1969-12-01;-24.2;-55.4;267.922180175781;1969;12;651.6910552978509;1513.8313827514644;1.9116559200058534;0.7986515529226345
1970-01-01;-24.2;-55.4;44.551139831543;1970;1;628.9109115600579;1365.0471649169915;1.3012254590029912;0.15614117952618645
1970-02-01;-24.2;-55.4;157.508560180664;1970;2;469.98188018798794;1422.2174835205074;0.18557331160412913;0.40621185687269823
1970-03-01;-24.2;-55.4;105.198310852051;1970;3;307.2580108642579;1440.3720245361326;-0.8793871507558929;0.4847826135148614
1970-04-01;-24.2;-55.4;192.296112060547;1970;4;455.00298309326195;1570.4994583129883;1.3662688533801304;1.0259578617092735
1970-05-01;-24.2;-55.4;28.5833015441895;1970;5;326.0777244567874;1573.2821083068848;0.8469520004819419;1.0263234637995446
1970-06-01;-24.2;-55.4;6.62030458450317;1970;6;227.49971818923962;1545.2596745491028;0.3015842073837373;0.9126125891816365
1970-07-01;-24.2;-55.4;57.2165832519531;1970;7;92.42018938064571;1536.850281238556;-1.436239676815601;0.8610239070566662
1970-08-01;-24.2;-55.4;153.80696105957;1970;8;217.6438488960262;1492.527176380157;-0.07028389479320246;0.6946022120945802
1970-09-01;-24.2;-55.4;72.224723815918;1970;9;283.24826812744107;1469.6970524787898;0.16092719113135662;0.5930515326425904
1970-10-01;-24.2;-55.4;143.592437744141;1970;10;369.6241226196289;1545.9582066535947;0.4351371922366698;0.8801485885212007
1970-11-01;-24.2;-55.4;202.52507019043;1970;11;418.34223175048896;1432.0456852912907;0.41942610504881483;0.4308469828218534
1970-12-01;-24.2;-55.4;173.391860961914;1970;12;519.509368896485;1337.5153660774238;0.7556397318317596;0.02155287163867243
1971-01-01;-24.2;-55.4;264.25146484375;1971;1;640.168395996094;1557.2156910896306;1.380427514516343;0.9846992221971824
1971-02-01;-24.2;-55.4;115.489601135254;1971;2;553.1329269409179;1515.1967320442209;0.7844683974144521;0.801571233987163
1971-03-01;-24.2;-55.4;65.1539306640625;1971;3;444.89499664306646;1475.1523518562324;0.464292449693451;0.6294862870778034
1971-04-01;-24.2;-55.4;77.9309539794922;1971;4;258.57448577880865;1360.7871937751775;-0.7717590493345525;0.14625555294341297
1971-05-01;-24.2;-55.4;134.828811645508;1971;5;277.9136962890626;1467.032703876496;0.3007331091781202;0.6011598887430976
1971-06-01;-24.2;-55.4;48.2954940795898;1971;6;261.05525970458996;1508.7078933715827;0.6627693008560737;0.7655518806864423
1971-07-01;-24.2;-55.4;236.208847045898;1971;7;419.33315277099575;1687.7001571655276;1.8953565573017102;1.4349743954252576
1971-08-01;-24.2;-55.4;78.5352630615234;1971;8;363.0396041870111;1612.428459167481;1.293428032011424;1.1755412836161026
1971-09-01;-24.2;-55.4;43.0536918640137;1971;9;357.79780197143504;1583.2574272155766;0.9149007757480552;1.0528149244403069
1971-10-01;-24.2;-55.4;110.856285095215;1971;10;232.44524002075204;1550.5212745666506;-1.2741653585556674;0.8982488967263403
1971-11-01;-24.2;-55.4;201.192962646484;1971;11;355.10293960571266;1549.1891670227046;-0.389847549806089;0.9172289277385405
1971-12-01;-24.2;-55.4;221.608184814453;1971;12;533.657432556152;1597.4054908752437;0.8879758500747419;1.1461500032994598
1972-01-01;-24.2;-55.4;205.040451049805;1972;1;627.841598510742;1538.1944770812988;1.2936544871449471;0.9058113793488466
1972-02-01;-24.2;-55.4;188.584655761719;1972;2;615.2332916259769;1611.2895317077637;1.1940884835621215;1.193684133892696
1972-03-01;-24.2;-55.4;19.9156303405762;1972;3;413.5407371521001;1566.0512313842773;0.18581425995992532;0.99732185155724
1972-04-01;-24.2;-55.4;85.5479888916016;1972;4;294.04827499389677;1573.6682662963867;-0.3200876517701393;1.0386370004610805
1972-05-01;-24.2;-55.4;71.6873016357422;1972;5;177.15092086791995;1510.5267562866209;-1.0914444367594371;0.7775831115007308
1972-06-01;-24.2;-55.4;60.6598739624023;1972;6;217.89516448974604;1522.8911361694334;0.19176679468156974;0.8228921458455795
1972-07-01;-24.2;-55.4;90.3409881591797;1972;7;222.68816375732413;1377.023277282715;0.2954097057855558;0.21080608147123905
1972-08-01;-24.2;-55.4;105.220672607422;1972;8;256.22153472900396;1403.7086868286137;0.33907990283935174;0.32162002670108664
1972-09-01;-24.2;-55.4;120.999481201172;1972;9;316.56114196777366;1481.654476165772;0.5122711949735141;0.6425442687678389
1972-10-01;-24.2;-55.4;116.443885803223;1972;10;342.664039611817;1487.2420768737802;0.1379611575623423;0.6440289794647988
1972-11-01;-24.2;-55.4;120.748031616211;1972;11;358.1913986206059;1406.797145843507;-0.3481775586959472;0.3225909426628264
1972-12-01;-24.2;-55.4;160.31120300293;1972;12;397.50312042236396;1345.500164031984;-0.4993651038405922;0.058171766740552085
1973-01-01;-24.2;-55.4;166.950805664062;1973;1;448.0100402832029;1307.410518646241;-0.12373031066302759;-0.107372895468402
1973-02-01;-24.2;-55.4;120.885795593262;1973;2;448.1478042602539;1239.7116584777839;0.01679475771892675;-0.42290409632188075
1973-03-01;-24.2;-55.4;91.2769927978516;1973;3;379.1135940551755;1311.0730209350593;-0.13665252939068956;-0.07447275899069201
1973-04-01;-24.2;-55.4;85.1957855224609;1973;4;297.35857391357445;1310.7208175659187;-0.2798571873580928;-0.07691248593700217
1973-05-01;-24.2;-55.4;53.6482696533203;1973;5;230.12104797363276;1292.6817855834968;-0.3075300719999587;-0.1431292980141037
1973-06-01;-24.2;-55.4;115.602333068848;1973;6;254.44638824462913;1347.6242446899425;0.5941607931287147;0.08773850055643792
1973-07-01;-24.2;-55.4;50.7375602722168;1973;7;219.98816299438505;1308.0208168029797;0.26790493359339684;-0.08545532674691596
1973-08-01;-24.2;-55.4;64.7849884033203;1973;8;231.12488174438502;1267.5851325988779;0.07790143154290709;-0.28177222315707234
1973-09-01;-24.2;-55.4;143.573638916016;1973;9;259.096187591553;1290.1592903137218;-0.11140040707346148;-0.18452373192587107
1973-10-01;-24.2;-55.4;185.195053100586;1973;10;393.5536804199222;1358.910457611085;0.6871080985539318;0.10557935063678117
1973-11-01;-24.2;-55.4;200.748779296875;1973;11;529.5174713134769;1438.911205291749;1.664712016485123;0.46006441754976124
1973-12-01;-24.2;-55.4;135.538330078125;1973;12;521.4821624755859;1414.1383323669438;0.7742337418260741;0.36713960032646925
1974-01-01;-24.2;-55.4;133.502471923828;1974;1;469.789581298828;1380.68999862671;0.0660163858167594;0.22637676332402665
1974-02-01;-24.2;-55.4;126.886054992676;1974;2;395.92685699462896;1386.690258026124;-0.4105133553427089;0.25062357714753786
1974-03-01;-24.2;-55.4;113.381156921387;1974;3;373.76968383789097;1408.7944221496593;-0.18844270083281378;0.3513845369239699
1974-04-01;-24.2;-55.4;141.968627929688;1974;4;382.23583984375097;1465.5672645568866;0.662953710919655;0.5962111211508963
1974-05-01;-24.2;-55.4;50.4496574401855;1974;5;305.79944229126045;1462.3686523437516;0.6239334297488399;0.5820369689483675
1974-06-01;-24.2;-55.4;195.041061401367;1974;6;387.45934677124046;1541.8073806762704;1.8012440847592202;0.8988215184259256
1974-07-01;-24.2;-55.4;167.901092529297;1974;7;413.3918113708494;1658.9709129333507;1.855121654280082;1.3283402209166508
1974-08-01;-24.2;-55.4;93.7824096679688;1974;8;456.7245635986327;1687.9683341979992;1.9897929781765074;1.4665759933771658
1974-09-01;-24.2;-55.4;113.012306213379;1974;9;374.69580841064476;1657.4070014953625;1.0711110071638108;1.3414127049494293
1974-10-01;-24.2;-55.4;93.5895614624023;1974;10;300.38427734375006;1565.8015098571784;-0.36124876589450367;0.9586066595662153
1974-11-01;-24.2;-55.4;108.473167419434;1974;11;315.07503509521524;1473.5258979797377;-0.9534677933348046;0.6059834028606332
1974-12-01;-24.2;-55.4;149.589752197266;1974;12;351.65248107910224;1487.5773200988788;-1.038103689038239;0.6868830872604794
1975-01-01;-24.2;-55.4;113.090202331543;1975;1;371.153121948243;1467.1650505065936;-0.8476258444849899;0.6054035053298255
1975-02-01;-24.2;-55.4;112.482437133789;1975;2;375.162391662598;1452.7614326477067;-0.5909905014485476;0.5379272935311374
1975-03-01;-24.2;-55.4;47.6060409545898;1975;3;273.17868041992176;1386.9863166809093;-1.2736328176774276;0.25809423072465254
1975-04-01;-24.2;-55.4;116.88801574707;1975;4;276.97649383544876;1361.9057044982912;-0.5325601916465774;0.15117826014797575
1975-05-01;-24.2;-55.4;116.476142883301;1975;5;280.9701995849607;1427.932189941407;0.3371767488447126;0.4395796630096954
1975-06-01;-24.2;-55.4;38.0742988586426;1975;6;271.43845748901356;1270.9654273986826;0.7682978847482648;-0.25388433963186674
1975-07-01;-24.2;-55.4;63.8154067993164;1975;7;218.36584854125994;1166.8797416687019;0.25127055073142396;-0.7257227382023184
1975-08-01;-24.2;-55.4;88.6651153564453;1975;8;190.55482101440424;1161.7624473571784;-0.38786457905186533;-0.7815750868240272
1975-09-01;-24.2;-55.4;96.026237487793;1975;9;248.50675964355463;1144.7763786315923;-0.23618098937174486;-0.8691071715524463
1975-10-01;-24.2;-55.4;143.567123413086;1975;10;328.2584762573242;1194.753940582276;-0.027248022353233068;-0.6351304893733162
1975-11-01;-24.2;-55.4;94.4014892578125;1975;11;333.9948501586914;1180.6822624206545;-0.6813831022534278;-0.7102121801211261
1975-12-01;-24.2;-55.4;178.039566040039;1975;12;416.00817871093744;1209.1320762634275;-0.29382640391268966;-0.588412067109673
1976-01-01;-24.2;-55.4;261.690460205078;1976;1;534.1315155029295;1357.7323341369624;0.5944414809065116;0.12311400855027758
